AGS,Gemeindename,Wahlberechtigte,Wahlberechtigte_ohne_Wahlschein,Wahlberechtigte_mit_Wahlschein,Wahlberechtigte_nach_§25_Abs.2_BWO,Wähler(innen),Wähler(innen)_mit_Wahlschein,Ungültige_Erststimmen,Gültige_Erststimmen,CDU_Erststimmen,SPD_Erststimmen,GRÜNE_Erststimmen,FDP_Erststimmen,AfD_Erststimmen,Die_Linke_Erststimmen,dieBasis_Erststimmen,FREIE_WÄHLER_Erststimmen,Tierschutzpartei_Erststimmen,Die_PARTEI_Erststimmen,Volt_Erststimmen,ÖDP_Erststimmen,Bündnis_C_Erststimmen,MLPD_Erststimmen,BÜNDNIS_DEUTSCHLAND_Erststimmen,BSW_Erststimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Erststimmen,Initiative_Gegenwind_Erststimmen,Parteilos_Erststimmen,Volkmar_Raidt_Erststimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Erststimmen,Ungültige_Zweitstimmen,Gültige_Zweitstimmen,CDU_Zweitstimmen,SPD_Zweitstimmen,GRÜNE_Zweitstimmen,FDP_Zweitstimmen,AfD_Zweitstimmen,Die_Linke_Zweitstimmen,dieBasis_Zweitstimmen,FREIE_WÄHLER_Zweitstimmen,Tierschutzpartei_Zweitstimmen,Die_PARTEI_Zweitstimmen,Volt_Zweitstimmen,ÖDP_Zweitstimmen,Bündnis_C_Zweitstimmen,MLPD_Zweitstimmen,BÜNDNIS_DEUTSCHLAND_Zweitstimmen,BSW_Zweitstimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Zweitstimmen,Initiative_Gegenwind_Zweitstimmen,Parteilos_Zweitstimmen,Volkmar_Raidt_Zweitstimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Zweitstimmen
08336057,Maulburg,2930,,,,2462,,16,2446,785,480,283,81,502,142,,132,,,41,,,,,,,,,,,13,2449,657,438,299,117,533,147,8,56,28,13,24,3,4,0,6,116,,,,,
08336069,Rheinfelden_(Baden)-_Stadt,22390,,,,17323,,119,17204,5505,3739,2016,467,3386,957,,856,,,278,,,,,,,,,,,86,17237,5007,2955,2275,749,3466,1111,39,346,216,73,145,38,22,9,12,774,,,,,
08336073,Rümmingen,1339,,,,1134,,8,1126,352,167,220,34,191,61,,82,,,19,,,,,,,,,,,2,1132,323,170,193,53,217,77,3,26,10,9,6,1,3,0,1,40,,,,,
08336075,Schallbach,602,,,,529,,1,528,214,69,69,17,90,16,,47,,,6,,,,,,,,,,,3,526,187,68,70,42,95,14,6,12,2,3,5,1,1,0,1,19,,,,,
08336078,Schliengen,4600,,,,3936,,36,3900,1364,574,634,106,725,192,,247,,,58,,,,,,,,,,,26,3910,1206,562,567,186,751,257,13,82,46,14,23,6,9,0,6,182,,,,,
08336079,Schönau_im_Schwarzwald-_Stadt,1636,,,,827,,4,823,279,154,87,30,147,65,,51,,,10,,,,,,,,,,,8,819,252,132,85,39,151,76,7,18,2,5,4,1,3,0,3,41,,,,,
08336080,Schönenberg,274,,,,178,,2,176,70,28,11,4,39,8,,15,,,1,,,,,,,,,,,2,176,55,25,16,4,38,9,1,11,6,0,0,0,0,0,0,11,,,,,
08336081,Schopfheim-_Stadt,14332,,,,11463,,74,11389,3440,2084,1761,319,2234,736,,644,,,171,,,,,,,,,,,52,11411,2920,1871,1750,512,2297,826,41,229,117,72,86,20,19,13,12,626,,,,,
08336082,Schwörstadt,1740,,,,1429,,14,1415,500,255,155,34,292,65,,82,,,32,,,,,,,,,,,6,1423,437,233,177,50,302,67,4,35,18,8,13,4,2,0,0,73,,,,,
08336084,Steinen,7517,,,,6294,,43,6251,2441,986,749,160,1210,297,,315,,,93,,,,,,,,,,,34,6260,1895,1006,777,270,1321,330,30,118,68,23,65,13,57,1,4,282,,,,,
08336087,Todtnau-_Stadt,3365,,,,2834,,27,2807,1204,493,330,89,336,152,,172,,,31,,,,,,,,,,,14,2820,1063,468,361,138,369,158,12,65,20,13,17,5,4,2,1,124,,,,,
08336089,Tunau,149,,,,105,,0,105,62,8,5,2,16,5,,7,,,0,,,,,,,,,,,0,105,56,4,4,7,19,5,0,3,3,0,0,0,0,0,1,3,,,,,
08336090,Utzenfeld,446,,,,389,,2,387,165,51,21,27,93,17,,11,,,2,,,,,,,,,,,5,384,134,48,23,35,95,17,0,9,2,1,2,0,4,0,1,13,,,,,
08336091,Weil_am_Rhein-_Stadt,20188,,,,15680,,134,15546,4577,2844,2468,440,2936,1155,,892,,,234,,,,,,,,,,,124,15556,4086,2731,2209,712,3043,1315,31,274,155,57,136,20,58,5,22,702,,,,,
08336094,Wembach,223,,,,148,,5,143,57,22,14,0,39,6,,4,,,1,,,,,,,,,,,2,146,50,21,17,3,39,3,0,1,0,2,0,0,2,0,0,8,,,,,
08336096,Wieden,409,,,,366,,6,360,194,52,21,12,46,4,,26,,,5,,,,,,,,,,,7,359,189,51,19,11,43,6,1,16,2,2,4,3,0,1,1,10,,,,,
08336100,Wittlingen,706,,,,620,,5,615,255,99,80,22,81,28,,40,,,10,,,,,,,,,,,4,616,222,105,71,39,88,38,3,9,7,2,7,1,5,0,1,18,,,,,
08336103,Zell_im_Wiesental-_Stadt,3895,,,,3126,,30,3096,1100,658,279,73,630,171,,167,,,18,,,,,,,,,,,27,3099,980,583,294,123,660,177,16,70,42,6,12,3,3,3,7,120,,,,,
08336104,Malsburg-Marzell,1089,,,,906,,11,895,224,187,94,32,203,63,,80,,,12,,,,,,,,,,,5,901,196,160,101,40,203,57,9,27,18,9,4,4,3,0,1,69,,,,,
08336105,Grenzach-Wyhlen,10312,,,,8056,,54,8002,2382,1443,1366,357,1390,526,,398,,,140,,,,,,,,,,,45,8011,2113,1307,1351,498,1415,597,15,138,80,48,82,11,4,4,5,343,,,,,
08336106,Häg-Ehrsberg,647,,,,545,,2,543,264,60,36,11,113,21,,30,,,8,,,,,,,,,,,2,543,218,59,37,21,121,21,4,11,10,1,3,2,4,0,2,29,,,,,
08336107,Kleines_Wiesental,2210,,,,1908,,23,1885,663,317,200,52,447,95,,87,,,24,,,,,,,,,,,18,1890,540,308,203,83,470,89,12,38,13,10,10,4,9,1,5,95,,,,,
08336991,Briefwahl_für_mehrere_Gemeinden,,,,,641,,8,633,274,119,83,11,74,28,,32,,,12,,,,,,,,,,,1,640,238,117,84,25,81,34,0,15,10,0,6,0,3,1,1,25,,,,,
08337002,Albbruck,5568,,,,4518,,24,4494,1775,793,362,161,1036,169,25,120,,,53,,,,,,,,,,,22,4496,1656,582,449,182,1057,201,8,91,33,12,32,12,4,1,7,169,,,,,
08337013,Bernau_im_Schwarzwald,1329,,,,1180,,8,1172,576,188,134,35,146,42,11,28,,,12,,,,,,,,,,,5,1175,510,141,166,59,160,46,10,23,10,3,4,2,2,0,1,38,,,,,
08337022,Bonndorf_im_Schwarzwald-_Stadt,4840,,,,3937,,26,3911,1573,697,293,123,862,174,40,118,,,31,,,,,,,,,,,16,3921,1367,526,399,168,874,179,25,81,49,20,21,11,5,1,4,191,,,,,
08337027,Dachsberg_(Südschwarzwald),1048,,,,911,,9,902,362,132,125,23,140,60,28,22,,,10,,,,,,,,,,,6,905,328,82,131,40,154,67,11,12,10,4,8,3,0,0,3,52,,,,,
08337030,Dettighofen,843,,,,702,,8,694,257,87,95,32,149,31,6,28,,,9,,,,,,,,,,,5,697,223,67,95,43,165,40,5,13,5,1,7,6,0,0,0,27,,,,,
08337032,Dogern,1743,,,,1472,,7,1465,591,322,151,54,240,55,7,28,,,17,,,,,,,,,,,4,1468,550,235,191,75,248,74,4,13,12,5,13,2,3,0,0,43,,,,,
08337038,Görwihl,3206,,,,2713,,13,2700,1219,316,183,111,655,92,20,78,,,26,,,,,,,,,,,14,2699,1019,266,219,174,689,118,13,58,20,6,15,7,6,0,5,84,,,,,
08337039,Grafenhausen,1601,,,,1420,,14,1406,655,240,123,57,224,48,5,45,,,9,,,,,,,,,,,7,1413,582,194,120,85,254,57,1,28,19,6,6,2,3,0,0,56,,,,,
08337045,Häusern,865,,,,737,,13,724,275,168,64,30,133,25,5,17,,,7,,,,,,,,,,,4,733,266,118,88,38,148,26,4,9,4,5,6,3,0,0,3,15,,,,,
08337049,Herrischried,1965,,,,1515,,8,1507,568,181,168,40,388,65,16,52,,,29,,,,,,,,,,,17,1498,463,167,196,53,409,63,6,29,13,2,12,7,8,0,1,69,,,,,
08337051,Höchenschwand,1768,,,,1449,,10,1439,614,274,122,53,257,52,12,42,,,13,,,,,,,,,,,8,1441,531,206,166,78,282,61,6,23,9,2,12,3,3,0,2,57,,,,,
08337053,Hohentengen_am_Hochrhein,2678,,,,2226,,9,2217,872,416,224,85,423,107,16,60,,,14,,,,,,,,,,,11,2215,776,293,292,118,435,132,9,39,20,6,10,5,2,0,5,73,,,,,
08337059,Ibach,287,,,,261,,4,257,120,32,26,4,56,10,1,7,,,1,,,,,,,,,,,2,259,106,31,30,8,60,7,2,3,1,1,2,0,1,0,0,7,,,,,
08337060,Jestetten,3475,,,,2666,,15,2651,874,472,341,101,612,131,20,71,,,29,,,,,,,,,,,17,2649,782,349,383,114,619,170,6,33,30,10,23,8,3,0,2,117,,,,,
08337062,Klettgau,5283,,,,4322,,23,4299,1627,906,406,150,799,199,23,107,,,82,,,,,,,,,,,21,4301,1465,667,550,204,831,233,13,69,24,16,54,6,2,1,4,162,,,,,
08337065,Lauchringen,5490,,,,4380,,28,4352,1848,967,293,138,727,172,37,113,,,57,,,,,,,,,,,15,4365,1570,709,459,220,766,237,22,64,32,12,39,10,10,2,11,202,,,,,
08337066,Laufenburg_(Baden)-_Stadt,5995,,,,4675,,24,4651,1569,931,463,195,1072,203,42,125,,,51,,,,,,,,,,,18,4657,1399,745,536,249,1095,252,18,86,30,19,39,8,6,0,9,166,,,,,
08337070,Lottstetten,1445,,,,1135,,5,1130,404,208,105,54,244,51,7,41,,,16,,,,,,,,,,,6,1129,355,145,119,79,261,69,4,25,9,4,11,0,4,0,3,41,,,,,
08337076,Murg,4711,,,,3805,,16,3789,1310,704,379,121,883,192,35,123,,,42,,,,,,,,,,,11,3794,1134,533,487,183,879,191,19,82,34,16,30,12,12,2,5,175,,,,,
08337090,Rickenbach,2888,,,,2460,,15,2445,962,378,208,94,579,76,22,101,,,25,,,,,,,,,,,12,2448,788,313,251,145,598,118,9,71,24,9,16,5,6,0,16,79,,,,,
08337096,Bad_Säckingen-_Stadt,11768,,,,9209,,128,9081,2967,1906,1008,352,1926,527,68,192,,,135,,,,,,,,,,,103,9106,2690,1479,1231,460,1922,565,35,99,76,41,103,13,13,2,13,364,,,,,
08337097,St._Blasien-_Stadt,2259,,,,1703,,13,1690,689,293,157,59,344,73,20,41,,,14,,,,,,,,,,,12,1691,573,239,203,107,353,83,7,23,15,3,11,0,2,2,2,68,,,,,
08337106,Stühlingen-_Stadt,3857,,,,3264,,20,3244,1480,574,199,127,589,111,21,108,,,35,,,,,,,,,,,13,3251,1347,433,260,200,624,125,10,62,19,9,21,6,5,2,1,127,,,,,
08337108,Todtmoos,1320,,,,1034,,9,1025,390,147,84,31,267,53,16,26,,,11,,,,,,,,,,,6,1028,351,116,102,47,268,55,7,6,8,4,5,2,0,0,1,56,,,,,
08337116,Wehr-_Stadt,9028,,,,7053,,43,7010,2327,1238,657,223,1778,402,62,236,,,87,,,,,,,,,,,31,7022,2019,1015,769,324,1774,437,25,120,88,33,62,12,17,0,4,323,,,,,
08337118,Weilheim,2527,,,,2213,,15,2198,969,406,231,83,355,56,15,54,,,29,,,,,,,,,,,10,2203,852,290,308,137,360,79,8,36,14,15,21,5,1,1,2,74,,,,,
08337123,Wutöschingen,4654,,,,3772,,30,3742,1442,661,260,144,885,150,19,118,,,63,,,,,,,,,,,17,3755,1389,505,316,162,866,197,11,71,29,10,40,6,14,0,2,137,,,,,
08337124,Eggingen,1277,,,,1083,,2,1081,464,180,85,45,204,41,6,33,,,23,,,,,,,,,,,3,1080,423,144,110,52,215,37,2,22,15,5,17,1,2,0,0,35,,,,,
08337125,Küssaberg,4103,,,,3386,,16,3370,1290,687,314,121,674,147,27,69,,,41,,,,,,,,,,,17,3369,1106,474,411,183,699,187,15,48,27,10,32,7,4,0,8,158,,,,,
08337126,Waldshut-Tiengen-_Stadt,15907,,,,12259,,85,12174,4141,2660,1237,479,2477,666,87,252,,,175,,,,,,,,,,,66,12193,3952,1786,1580,625,2501,789,41,123,101,38,108,14,23,7,14,491,,,,,
08337127,Wutach,898,,,,802,,5,797,367,131,64,28,151,19,10,22,,,5,,,,,,,,,,,3,799,346,78,95,33,158,32,5,8,4,1,1,1,0,0,2,35,,,,,
08337128,Ühlingen-Birkendorf,3837,,,,3272,,36,3236,1379,540,265,124,656,91,23,126,,,32,,,,,,,,,,,20,3252,1267,407,325,155,698,114,20,88,16,18,23,9,2,0,5,105,,,,,
08415014,Dettingen_an_der_Erms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415019,Eningen_unter_Achalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415027,Gomadingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415028,Grabenstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415029,Grafenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415034,Hayingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415039,Hülben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415048,Mehrstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415050,Metzingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415053,Münsingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415058,Pfronstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415059,Pfullingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415060,Pliezhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415061,Reutlingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415062,Riederich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415073,Trochtelfingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415078,Bad_Urach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415080,Wannweil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415085,Zwiefalten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415087,Walddorfhäslach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415088,Römerstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415089,Engstingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415090,Hohenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415091,Sonnenbühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415092,Lichtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415093,St._Johann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416006,Bodelshausen,3875,,,,3137,,27,3110,1071,445,331,138,795,152,,104,,27,24,,,,,,,,,23,,13,3124,963,455,254,177,794,175,9,48,31,13,16,3,13,1,5,167,,,,,
08416009,Dettenhausen,4034,,,,3536,,23,3513,1369,463,607,173,605,134,,85,,20,35,,,,,,,,,22,,16,3520,1224,493,527,224,621,186,3,38,30,7,22,2,6,2,8,127,,,,,
08416011,Dußlingen,4337,,,,3745,,18,3727,1259,517,683,146,685,243,,82,,58,25,,,,,,,,,29,,13,3732,1129,529,546,166,704,304,13,46,36,28,30,19,13,1,4,164,,,,,
08416015,Gomaringen,6548,,,,5647,,37,5610,2222,742,937,200,978,207,,185,,66,39,,,,,,,,,34,,26,5621,1997,738,788,292,1021,306,15,92,45,30,28,9,26,3,25,206,,,,,
08416018,Hirrlingen,2332,,,,2014,,14,2000,907,196,223,59,391,92,,68,,17,9,,,,,,,,,38,,9,2005,813,222,191,99,421,87,4,52,16,8,7,5,4,1,1,74,,,,,
08416022,Kirchentellinsfurt,4078,,,,3565,,21,3544,1269,484,873,145,420,178,,73,,32,50,,,,,,,,,20,,8,3557,1108,491,742,220,453,283,4,32,32,17,31,4,10,3,2,125,,,,,
08416023,Kusterdingen,6576,,,,5924,,35,5889,2000,780,1498,245,787,288,,136,,56,55,,,,,,,,,44,,13,5911,1804,852,1235,302,813,450,10,71,41,19,31,10,13,0,5,255,,,,,
08416025,Mössingen-_Stadt,14690,,,,12203,,101,12102,4477,1686,1882,474,2313,698,,305,,115,97,,,,,,,,,55,,57,12146,3990,1793,1598,611,2369,797,37,146,77,55,73,25,32,6,16,521,,,,,
08416026,Nehren,3269,,,,2866,,23,2843,915,502,546,140,413,171,,75,,43,21,,,,,,,,,17,,13,2853,828,498,456,176,436,217,14,37,23,11,18,5,3,1,4,126,,,,,
08416031,Ofterdingen,3788,,,,3219,,16,3203,1317,470,445,140,550,148,,70,,30,14,,,,,,,,,19,,15,3204,1168,459,372,201,595,178,6,38,33,9,21,8,5,0,4,107,,,,,
08416036,Rottenburg_am_Neckar-_Stadt,30972,,,,26326,,202,26124,9719,3141,4554,951,4740,1361,,455,,217,253,,,,,,,,,733,,160,26166,8887,3259,3838,1340,5006,1831,67,248,207,93,157,45,36,10,29,1113,,,,,
08416041,Tübingen-_Universitätsstadt,64876,,,,57740,,366,57374,12336,7895,24596,1712,3477,4977,,553,,614,916,,,,,,,,,298,,172,57568,10989,9141,18104,2556,3747,9371,90,235,251,260,638,106,59,36,40,1945,,,,,
08416048,Ammerbuch,8517,,,,7521,,45,7476,2613,915,1774,295,1142,391,,133,,75,64,,,,,,,,,74,,25,7496,2423,961,1426,380,1177,594,31,85,52,24,50,14,10,2,6,261,,,,,
08416049,Neustetten,2766,,,,2405,,11,2394,1018,275,255,107,520,92,,61,,14,15,,,,,,,,,37,,10,2395,905,308,218,136,554,103,12,39,17,4,12,4,5,0,3,75,,,,,
08416050,Starzach,3347,,,,2914,,16,2898,1139,298,357,125,714,104,,67,,31,16,,,,,,,,,47,,14,2900,1037,330,296,149,736,134,9,36,18,19,13,2,3,0,0,118,,,,,
08417002,Balingen-_Stadt,25816,,,,20959,,253,20706,6890,5165,1227,889,4979,881,,480,,,,,,49,146,,,,,,,118,20841,6860,2798,1958,1190,5058,1205,82,237,161,109,118,42,47,18,77,881,,,,,
08417008,Bisingen,7002,,,,5829,,55,5774,2071,832,544,222,1517,254,,213,,47,46,,,,,,,,,28,,35,5794,1871,779,503,278,1528,289,22,102,54,22,30,9,11,5,9,282,,,,,
08417010,Bitz,2861,,,,2368,,27,2341,877,408,122,105,646,85,,71,,,,,,4,23,,,,,,,13,2355,826,256,154,146,647,102,5,36,43,12,7,10,4,0,4,103,,,,,
08417013,Burladingen-_Stadt,8809,,,,7321,,56,7265,2662,576,499,270,2270,275,,622,,48,29,,,,,,,,,14,,40,7281,2518,659,468,387,2286,324,14,170,61,23,25,14,7,4,20,301,,,,,
08417014,Dautmergen,331,,,,281,,4,277,118,34,15,16,81,6,,6,,,,,,0,1,,,,,,,4,277,112,26,17,15,83,7,0,4,1,1,0,2,0,0,0,9,,,,,
08417015,Dormettingen,768,,,,657,,8,649,246,139,43,29,152,18,,11,,,,,,4,7,,,,,,,3,654,252,82,51,26,152,18,4,8,10,6,3,1,4,0,1,36,,,,,
08417016,Dotternhausen,1392,,,,1207,,15,1192,467,267,67,67,250,43,,22,,,,,,2,7,,,,,,,5,1202,468,151,118,71,258,60,2,8,9,6,4,1,2,0,1,43,,,,,
08417022,Geislingen-_Stadt,4586,,,,3908,,44,3864,1598,689,155,132,1023,114,,109,,,,,,5,39,,,,,,,25,3883,1582,370,248,196,1029,125,16,65,27,10,38,14,3,2,12,146,,,,,
08417023,Grosselfingen,1667,,,,1357,,12,1345,498,142,80,55,463,39,,51,,10,5,,,,,,,,,2,,4,1353,440,147,65,71,480,39,7,23,9,3,2,4,1,1,1,60,,,,,
08417025,Haigerloch-_Stadt,8004,,,,6679,,70,6609,2830,894,439,289,1653,245,,210,,,,,,11,38,,,,,,,34,6645,2505,629,534,389,1697,301,24,96,68,29,39,8,6,0,11,309,,,,,
08417029,Hausen_am_Tann,338,,,,308,,5,303,111,48,16,10,91,13,,12,,,,,,0,2,,,,,,,2,306,115,27,21,13,94,10,0,2,4,1,2,0,3,0,0,14,,,,,
08417031,Hechingen-_Stadt,13221,,,,10618,,87,10531,3636,1336,1153,467,2877,522,,347,,103,66,,,,,,,,,24,,71,10547,3217,1281,1047,582,2827,596,28,148,84,53,53,23,10,8,10,580,,,,,
08417036,Jungingen,1093,,,,938,,10,928,351,92,88,40,255,39,,49,,7,5,,,,,,,,,2,,4,934,338,97,67,54,254,38,1,16,10,2,4,0,5,1,0,47,,,,,
08417044,Meßstetten-_Stadt,7622,,,,6444,,80,6364,2371,1053,260,262,1914,226,,210,,,,,,9,59,,,,,,,36,6408,2490,566,369,310,1887,269,17,107,62,17,16,7,10,1,13,267,,,,,
08417045,Nusplingen,1325,,,,1121,,12,1109,550,108,37,62,291,26,,26,,,,,,0,9,,,,,,,4,1117,537,58,48,70,309,34,4,13,4,2,1,2,1,0,4,30,,,,,
08417047,Obernheim,1089,,,,964,,6,958,388,118,31,48,316,32,,15,,,,,,1,9,,,,,,,1,963,375,69,41,58,317,46,2,9,3,3,1,0,3,1,2,33,,,,,
08417051,Rangendingen,4002,,,,3384,,34,3350,1401,361,250,140,848,155,,127,,37,18,,,,,,,,,13,,14,3370,1226,394,206,178,854,164,11,54,25,19,19,21,6,3,12,178,,,,,
08417052,Ratshausen,563,,,,496,,10,486,191,57,24,35,150,16,,9,,,,,,0,4,,,,,,,4,492,186,37,27,30,157,16,2,9,8,1,1,0,0,0,2,16,,,,,
08417054,Rosenfeld-_Stadt,4779,,,,4002,,45,3957,1416,664,243,209,1127,130,,135,,,,,,5,28,,,,,,,22,3980,1336,434,323,273,1133,136,16,73,30,13,21,10,4,4,6,168,,,,,
08417057,Schömberg-_Stadt,3145,,,,2638,,41,2597,1060,388,135,119,712,95,,58,,,,,,2,28,,,,,,,14,2624,1031,278,151,148,690,105,12,32,24,8,24,4,1,1,7,108,,,,,
08417063,Straßberg,1950,,,,1656,,13,1643,725,257,50,54,458,44,,39,,,,,,0,16,,,,,,,8,1648,702,170,73,81,452,51,4,16,21,1,1,1,3,0,5,67,,,,,
08417071,Weilen_unter_den_Rinnen,449,,,,406,,8,398,181,39,20,27,108,12,,7,,,,,,0,4,,,,,,,3,403,171,33,23,23,118,12,1,5,2,0,0,0,0,0,2,13,,,,,
08417075,Winterlingen,4616,,,,3876,,26,3850,1473,661,162,169,1080,137,,102,,,,,,7,59,,,,,,,12,3864,1430,405,212,214,1084,167,11,64,36,14,19,9,12,1,18,168,,,,,
08417078,Zimmern_unter_der_Burg,357,,,,304,,7,297,113,31,7,19,105,5,,12,,,,,,2,3,,,,,,,2,302,103,28,8,20,104,2,5,7,5,2,2,0,2,0,2,12,,,,,
08417079,Albstadt-_Stadt,30368,,,,23704,,239,23465,8131,4807,1098,996,6577,1076,,478,,,,,,118,184,,,,,,,126,23578,7890,2863,1647,1370,6533,1296,47,223,210,97,89,41,34,47,49,1142,,,,,
08421000,Ulm-_Universitätsstadt,82660,,,,69007,,447,68560,20946,11631,16060,2484,9327,4700,,967,1191,,906,,,110,238,,,,,,,309,68698,18517,11356,13733,3569,9586,6519,154,604,631,315,668,127,62,41,81,2735,,,,,
08425002,Allmendingen,3388,,,,2922,,19,2903,1387,219,240,94,710,81,,66,37,,19,,,0,50,,,,,,,12,2910,1194,244,215,166,753,100,8,47,33,6,17,7,4,0,11,105,,,,,
08425004,Altheim,428,,,,389,,5,384,186,40,29,21,84,9,,6,4,,1,,,0,4,,,,,,,2,387,167,43,19,27,92,16,3,9,1,0,0,2,0,0,1,7,,,,,
08425005,Altheim_(Alb),1332,,,,1157,,2,1155,505,118,98,38,304,33,,24,14,,5,,,2,14,,,,,,,4,1153,439,119,89,60,314,35,1,16,12,5,1,3,8,0,7,44,,,,,
08425008,Amstetten,2925,,,,2457,,20,2437,1027,316,208,103,579,94,,49,29,,13,,,2,17,,,,,,,17,2440,871,289,211,132,605,117,8,34,27,5,3,6,12,0,10,110,,,,,
08425011,Asselfingen,769,,,,533,,0,533,244,53,57,13,119,20,,20,5,,1,,,0,1,,,,,,,2,531,228,63,48,19,117,15,1,16,4,2,0,0,0,0,0,18,,,,,
08425013,Ballendorf,524,,,,335,,0,335,182,28,22,8,72,9,,5,4,,3,,,0,2,,,,,,,0,335,167,34,20,15,68,10,1,6,3,0,2,0,1,0,1,7,,,,,
08425014,Beimerstetten,1811,,,,1621,,13,1608,603,218,260,61,289,69,,47,25,,25,,,1,10,,,,,,,12,1609,537,224,233,88,293,85,9,25,17,9,15,4,2,0,5,63,,,,,
08425017,Berghülen,1531,,,,1386,,11,1375,622,137,143,55,297,45,,51,14,,4,,,0,7,,,,,,,5,1381,538,127,137,68,315,47,7,44,7,9,3,12,10,0,3,54,,,,,
08425019,Bernstadt,1714,,,,1536,,12,1524,715,147,163,43,296,73,,44,23,,13,,,0,7,,,,,,,6,1530,635,155,138,64,322,84,12,26,12,3,6,9,1,0,1,62,,,,,
08425020,Blaubeuren-_Stadt,8267,,,,7007,,49,6958,2542,1088,1091,251,1327,302,,175,110,,43,,,6,23,,,,,,,38,6969,2213,1124,934,376,1345,388,16,135,65,26,35,19,15,2,14,262,,,,,
08425022,Börslingen,130,,,,107,,0,107,49,5,7,7,32,4,,2,0,,0,,,0,1,,,,,,,0,107,43,4,8,8,30,6,0,2,0,0,0,0,0,0,1,5,,,,,
08425024,Breitingen,246,,,,183,,3,180,69,23,9,4,60,4,,5,3,,3,,,0,0,,,,,,,2,181,52,23,14,6,59,4,1,6,4,4,2,0,0,0,0,6,,,,,
08425028,Dietenheim-_Stadt,4611,,,,3772,,25,3747,1428,430,320,131,994,173,,152,62,,27,,,7,23,,,,,,,22,3750,1281,423,302,175,1002,209,24,78,32,14,14,6,6,0,2,182,,,,,
08425031,Dornstadt,6676,,,,5739,,60,5679,2466,734,694,180,1054,235,,153,94,,43,,,5,21,,,,,,,36,5703,2170,733,632,255,1129,284,23,104,63,30,28,23,11,0,6,212,,,,,
08425033,Ehingen_(Donau)-_Stadt,17914,,,,14778,,104,14674,6666,1331,1186,487,3639,571,,232,207,,85,,,13,257,,,,,,,77,14701,5777,1347,1083,788,3799,681,37,184,135,49,62,35,31,3,87,603,,,,,
